STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,ADJUSTMENT,Adjustment,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHL,Chile,Q,Quarterly,HPI,Nominal house price indices,IX,Index,2023-Q1,,183.324901338282,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHL,Chile,Q,Quarterly,HPI,Nominal house price indices,IX,Index,2023-Q2,,187.735099353354,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHL,Chile,Q,Quarterly,HPI,Nominal house price indices,IX,Index,2023-Q3,,191.929049439416,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHL,Chile,Q,Quarterly,HPI,Nominal house price indices,IX,Index,2023-Q4,,194.660843993898,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHL,Chile,Q,Quarterly,HPI,Nominal house price indices,IX,Index,2024-Q1,,197.099929213182,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHL,Chile,Q,Quarterly,HPI,Nominal house price indices,IX,Index,2024-Q2,,201.011418941679,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHL,Chile,Q,Quarterly,HPI,Nominal house price indices,IX,Index,2024-Q3,,204.717573072533,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1970-Q1,,21.8507955038694,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1970-Q2,,22.4740346847196,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1970-Q3,,23.0416141624805,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1970-Q4,,24.1076930673134,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1971-Q1,,25.1780243471442,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1971-Q2,,25.497901660968,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1971-Q3,,26.6235629597512,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1971-Q4,,27.4739311981771,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1972-Q1,,28.899742601503,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1972-Q2,,31.0449921679765,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1972-Q3,,32.3560539237702,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1972-Q4,,33.9922364369791,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1973-Q1,,36.6655836158029,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1973-Q2,,36.4714897038061,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1973-Q3,,38.0006595689447,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1973-Q4,,37.8488259489882,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1974-Q1,,37.6746914215893,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1974-Q2,,37.4726579312256,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1974-Q3,,37.1504589183788,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1974-Q4,,37.1396082725717,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1975-Q1,,35.3908897301184,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1975-Q2,,34.5282124573085,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1975-Q3,,34.1510326881557,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1975-Q4,,33.7688687428643,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1976-Q1,,33.3217876186524,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1976-Q2,,33.3169240639466,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1976-Q3,,32.1226686553792,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1976-Q4,,33.3300065127802,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1977-Q1,,32.8530346301794,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1977-Q2,,33.2853728633144,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1977-Q3,,33.5606084058524,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1977-Q4,,33.2127419970416,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1978-Q1,,33.5478130338682,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1978-Q2,,34.2808879537862,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1978-Q3,,34.9065440373121,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1978-Q4,,36.0002047505351,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1979-Q1,,36.5754826959921,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1979-Q2,,36.810800761289,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1979-Q3,,37.8752560667143,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1979-Q4,,39.02863585178,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1980-Q1,,40.6830411043749,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1980-Q2,,40.790320535252,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1980-Q3,,41.8144481978995,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1980-Q4,,41.8171093659209,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1981-Q1,,43.4446458107879,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1981-Q2,,45.6723636828088,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1981-Q3,,45.8415357677643,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1981-Q4,,46.9225925357227,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1982-Q1,,47.597267231591,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1982-Q2,,47.2756369634154,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1982-Q3,,47.4288905833693,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1982-Q4,,48.6111051741728,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1983-Q1,,47.9542647720064,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1983-Q2,,49.0658131319901,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1983-Q3,,50.4496677750525,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1983-Q4,,51.2881175772204,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1984-Q1,,51.269776753085,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1984-Q2,,52.7752789688741,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1984-Q3,,52.8923807478047,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1984-Q4,,53.0344243567258,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1985-Q1,,54.50130895279,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1985-Q2,,54.4474938548931,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1985-Q3,,55.2754092470818,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1985-Q4,,56.0256792562834,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1986-Q1,,57.8048645203652,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1986-Q2,,57.4135365300194,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1986-Q3,,58.5858909993528,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1986-Q4,,59.6167453637311,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1987-Q1,,59.8986898917173,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1987-Q2,,62.1258892017012,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1987-Q3,,63.2391007630773,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,CHE,Switzerland,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1987-Q4,,63.9426511034927,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
